Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory_Latitude,Factory_Longitude,Shipping Lead Time
2825,US-2022-142237-CHO-MIL-31000,2024-07-11,2028-01-03,First Class,142237,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5.0,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,1271
2826,US-2022-142419-CHO-MIL-31000,2024-07-11,2028-01-03,Second Class,142419,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3.0,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,1271
2827,US-2022-142237-CHO-FUD-51000,2024-07-11,2028-01-03,First Class,142237,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4.0,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,1271
2828,US-2022-142237-CHO-FUD-51000,2024-07-11,2028-01-03,First Class,142237,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,1271
2829,US-2022-136469-CHO-FUD-51000,2024-07-11,2028-01-02,First Class,136469,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7.0,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,1270
2830,US-2022-142419-CHO-SCR-58000,2024-07-11,2028-01-03,Second Class,142419,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,1271
2831,US-2022-136469-CHO-NUT-13000,2024-07-11,2028-01-02,First Class,136469,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,1270
2832,US-2022-126557-CHO-NUT-13000,2024-07-12,2028-01-07,Second Class,126557,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,31.41,9.0,22.41,9.0,Lot's O' Nuts,32.881893,-111.768036,1274
2833,US-2022-126557-CHO-MIL-31000,2024-07-12,2028-01-07,Second Class,126557,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1.0,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,1274
2834,US-2022-126557-CHO-NUT-13000,2024-07-12,2028-01-07,Second Class,126557,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,1274
2835,US-2022-126557-CHO-FUD-51000,2024-07-12,2028-01-07,Second Class,126557,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,1274
2836,US-2022-126557-CHO-MIL-31000,2024-07-12,2028-01-07,Second Class,126557,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7.0,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,1274
2837,US-2022-112711-CHO-MIL-31000,2024-07-12,2028-01-08,Standard Class,112711,United States,Amarillo,Texas,79109,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4.0,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,1275
2838,US-2022-126557-CHO-NUT-13000,2024-07-12,2028-01-07,Second Class,126557,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,1274
2839,US-2022-126557-CHO-FUD-51000,2024-07-12,2028-01-07,Second Class,126557,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4.0,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,1274
2840,US-2022-114069-CHO-TRI-54000,2024-07-13,2028-01-05,Second Class,114069,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9.0,22.05,11.7,Wicked Choccy's,32.076176,-81.088371,1271
2841,US-2022-114069-CHO-SCR-58000,2024-07-13,2028-01-05,Second Class,114069,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,1271
2842,US-2022-107349-CHO-MIL-31000,2024-07-13,2028-01-05,First Class,107349,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6.0,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,1271
2843,US-2022-140851-CHO-MIL-31000,2024-07-13,2028-01-05,Second Class,140851,United States,Macon,Georgia,31204,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6.0,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,1271
2844,US-2022-114069-CHO-MIL-31000,2024-07-13,2028-01-05,Second Class,114069,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,1271
2845,US-2022-143364-CHO-MIL-31000,2024-07-14,2028-01-09,Second Class,143364,United States,Mesa,Arizona,85204,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6.0,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,1274
2846,US-2022-143364-CHO-MIL-31000,2024-07-14,2028-01-09,Second Class,143364,United States,Mesa,Arizona,85204,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,1274
2847,US-2022-143364-CHO-MIL-31000,2024-07-14,2028-01-09,Second Class,143364,United States,Mesa,Arizona,85204,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4.0,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,1274
2848,US-2022-143364-CHO-SCR-58000,2024-07-14,2028-01-09,Second Class,143364,United States,Mesa,Arizona,85204,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,1274
2849,US-2022-113404-CHO-TRI-54000,2024-07-16,2028-01-06,Same Day,113404,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6.0,14.7,7.8,Wicked Choccy's,32.076176,-81.088371,1269
2850,US-2022-113404-CHO-NUT-13000,2024-07-16,2028-01-06,Same Day,113404,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,1269
2851,US-2022-146948-CHO-SCR-58000,2024-07-16,2028-01-10,Standard Class,146948,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1.0,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,1273
2852,US-2022-146948-CHO-FUD-51000,2024-07-16,2028-01-10,Standard Class,146948,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9.0,21.6,10.8,Lot's O' Nuts,32.881893,-111.768036,1273
2853,US-2022-146948-CHO-SCR-58000,2024-07-16,2028-01-10,Standard Class,146948,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4.0,10.0,4.4,Lot's O' Nuts,32.881893,-111.768036,1273
2854,US-2022-166520-CHO-FUD-51000,2024-07-16,2028-01-09,First Class,166520,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,1272
2855,US-2022-166520-CHO-FUD-51000,2024-07-16,2028-01-09,First Class,166520,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,36.0,10.0,24.0,12.0,Lot's O' Nuts,32.881893,-111.768036,1272
2856,US-2022-138534-CHO-SCR-58000,2024-07-17,2028-01-09,Second Class,138534,United States,Bakersfield,California,93309,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,1271
2857,US-2022-149629-CHO-MIL-31000,2024-07-17,2028-01-10,Second Class,149629,United States,Port Saint Lucie,Florida,34952,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5.0,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,1272
2858,US-2022-121132-CHO-NUT-13000,2024-07-17,2028-01-14,Standard Class,121132,United States,Houston,Texas,77041,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4.0,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,1276
2859,US-2022-121132-CHO-TRI-54000,2024-07-17,2028-01-14,Standard Class,121132,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,1276
2860,US-2022-122973-CHO-SCR-58000,2024-07-18,2028-01-10,Second Class,122973,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1.0,2.5,1.1,Lot's O' Nuts,32.881893,-111.768036,1271
2861,US-2022-159590-CHO-NUT-13000,2024-07-18,2028-01-11,First Class,159590,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,1272
2862,US-2022-122973-CHO-SCR-58000,2024-07-18,2028-01-10,Second Class,122973,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2.0,5.0,2.2,Lot's O' Nuts,32.881893,-111.768036,1271
2863,US-2022-111206-CHO-FUD-51000,2024-07-18,2028-01-12,Standard Class,111206,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4.0,9.6,4.8,Lot's O' Nuts,32.881893,-111.768036,1273
2864,US-2022-122973-CHO-FUD-51000,2024-07-18,2028-01-10,Second Class,122973,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1.0,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,1271
2865,US-2022-160150-CHO-MIL-31000,2024-07-19,2028-01-10,First Class,160150,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1.0,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,1270
2866,US-2022-122784-CHO-TRI-54000,2024-07-20,2028-01-17,Standard Class,122784,United States,Highland Park,Illinois,60035,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5.0,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,1276
2867,US-2022-122784-CHO-TRI-54000,2024-07-20,2028-01-17,Standard Class,122784,United States,Highland Park,Illinois,60035,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4.0,9.8,5.2,Wicked Choccy's,32.076176,-81.088371,1276
2868,US-2022-122784-CHO-MIL-31000,2024-07-20,2028-01-17,Standard Class,122784,United States,Highland Park,Illinois,60035,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5.0,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,1276
2869,US-2022-160472-CHO-FUD-51000,2024-07-20,2028-01-15,Second Class,160472,United States,South Bend,Indiana,46614,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7.0,16.8,8.4,Lot's O' Nuts,32.881893,-111.768036,1274
2870,US-2022-160472-CHO-NUT-13000,2024-07-20,2028-01-15,Second Class,160472,United States,South Bend,Indiana,46614,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5.0,12.45,5.0,Lot's O' Nuts,32.881893,-111.768036,1274
2871,US-2022-160472-CHO-TRI-54000,2024-07-20,2028-01-15,Second Class,160472,United States,South Bend,Indiana,46614,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,1274
2872,US-2022-160472-CHO-FUD-51000,2024-07-20,2028-01-15,Second Class,160472,United States,South Bend,Indiana,46614,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1.0,2.4,1.2,Lot's O' Nuts,32.881893,-111.768036,1274
2873,US-2022-160472-CHO-MIL-31000,2024-07-20,2028-01-15,Second Class,160472,United States,South Bend,Indiana,46614,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5.0,10.55,5.7,Wicked Choccy's,32.076176,-81.088371,1274
2874,US-2022-160472-CHO-TRI-54000,2024-07-20,2028-01-15,Second Class,160472,United States,South Bend,Indiana,46614,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5.0,12.25,6.5,Wicked Choccy's,32.076176,-81.088371,1274
2875,US-2022-122784-CHO-MIL-31000,2024-07-20,2028-01-17,Standard Class,122784,United States,Highland Park,Illinois,60035,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,1276
2876,US-2022-120810-CHO-TRI-54000,2024-07-23,2028-01-17,Standard Class,120810,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3.0,7.35,3.9,Wicked Choccy's,32.076176,-81.088371,1273
2877,US-2022-120810-CHO-SCR-58000,2024-07-23,2028-01-17,Standard Class,120810,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,1273
2878,US-2022-124044-CHO-MIL-31000,2024-07-23,2028-01-16,Second Class,124044,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3.0,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,1272
2879,US-2022-103135-CHO-SCR-58000,2024-07-24,2028-01-18,Standard Class,103135,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,1273
2880,US-2022-103135-CHO-FUD-51000,2024-07-24,2028-01-18,Standard Class,103135,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9.0,21.6,10.8,Lot's O' Nuts,32.881893,-111.768036,1273
2881,US-2022-103135-CHO-FUD-51000,2024-07-24,2028-01-18,Standard Class,103135,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6.0,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,1273
2882,US-2022-103135-CHO-NUT-13000,2024-07-24,2028-01-18,Standard Class,103135,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,48.86,14.0,34.86,14.0,Lot's O' Nuts,32.881893,-111.768036,1273
2883,US-2022-148635-CHO-SCR-58000,2024-07-25,2028-01-17,Second Class,148635,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5.0,12.5,5.5,Lot's O' Nuts,32.881893,-111.768036,1271
2884,US-2022-148635-CHO-TRI-54000,2024-07-25,2028-01-17,Second Class,148635,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,1271
2885,US-2022-154291-CHO-TRI-54000,2024-07-25,2028-01-19,Standard Class,154291,United States,Montgomery,Alabama,36116,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,1273
2886,US-2022-150161-CHO-NUT-13000,2024-07-25,2028-01-19,Standard Class,150161,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4.0,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,1273
2887,US-2022-154291-CHO-FUD-51000,2024-07-25,2028-01-19,Standard Class,154291,United States,Montgomery,Alabama,36116,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9.0,21.6,10.8,Lot's O' Nuts,32.881893,-111.768036,1273
2888,US-2022-148635-CHO-FUD-51000,2024-07-25,2028-01-17,Second Class,148635,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,1271
2889,US-2022-148635-CHO-MIL-31000,2024-07-25,2028-01-17,Second Class,148635,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2.0,4.22,2.28,Wicked Choccy's,32.076176,-81.088371,1271
2890,US-2022-139248-CHO-FUD-51000,2024-07-25,2028-01-20,Standard Class,139248,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5.0,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,1274
2891,US-2022-127754-CHO-SCR-58000,2024-07-26,2028-01-21,Standard Class,127754,United States,Glendale,Arizona,85301,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,1274
2892,US-2022-140200-CHO-FUD-51000,2024-07-26,2028-01-18,First Class,140200,United States,Mesa,Arizona,85204,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,1271
2893,US-2022-148180-CHO-FUD-51000,2024-07-26,2028-01-21,Standard Class,148180,United States,Oxnard,California,93030,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5.0,12.0,6.0,Lot's O' Nuts,32.881893,-111.768036,1274
2894,US-2022-148180-CHO-MIL-31000,2024-07-26,2028-01-21,Standard Class,148180,United States,Oxnard,California,93030,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3.0,6.33,3.42,Wicked Choccy's,32.076176,-81.088371,1274
2895,US-2022-148180-CHO-FUD-51000,2024-07-26,2028-01-21,Standard Class,148180,United States,Oxnard,California,93030,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6.0,14.4,7.2,Lot's O' Nuts,32.881893,-111.768036,1274
2896,US-2022-136735-CHO-FUD-51000,2024-07-26,2028-01-23,Standard Class,136735,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,1276
2897,US-2022-143700-CHO-TRI-54000,2024-07-26,2028-01-16,Same Day,143700,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,1269
2898,US-2022-129553-CHO-SCR-58000,2024-07-27,2028-01-23,Standard Class,129553,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,1275
2899,US-2022-164966-CHO-MIL-31000,2024-07-30,2028-01-22,First Class,164966,United States,Lakeville,Minnesota,55044,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6.0,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,1271
2900,US-2022-155334-CHO-NUT-13000,2024-07-30,2028-01-21,First Class,155334,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3.0,7.47,3.0,Lot's O' Nuts,32.881893,-111.768036,1270
2901,US-2022-155334-CHO-SCR-58000,2024-07-30,2028-01-21,First Class,155334,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,1270
2902,US-2022-132507-CHO-MIL-31000,2024-07-30,2028-01-24,Second Class,132507,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4.0,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,1273
2903,US-2022-155334-CHO-SCR-58000,2024-07-30,2028-01-21,First Class,155334,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7.0,17.5,7.7,Lot's O' Nuts,32.881893,-111.768036,1270
2904,US-2022-124891-CHO-MIL-31000,2024-07-31,2028-01-21,Same Day,124891,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7.0,14.77,7.98,Wicked Choccy's,32.076176,-81.088371,1269
2905,US-2022-124891-CHO-FUD-51000,2024-07-31,2028-01-21,Same Day,124891,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3.0,7.2,3.6,Lot's O' Nuts,32.881893,-111.768036,1269
2906,US-2022-111017-CHO-SCR-58000,2024-07-31,2028-01-27,Standard Class,111017,United States,Saint Louis,Missouri,63116,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3.0,7.5,3.3,Lot's O' Nuts,32.881893,-111.768036,1275
2907,US-2022-124891-CHO-TRI-54000,2024-07-31,2028-01-21,Same Day,124891,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7.0,17.15,9.1,Wicked Choccy's,32.076176,-81.088371,1269
2908,US-2022-164427-CHO-MIL-31000,2024-07-31,2028-01-27,Standard Class,164427,United States,Hattiesburg,Mississippi,39401,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6.0,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,1275
2909,US-2022-153388-CHO-MIL-31000,2024-08-01,2028-01-28,Standard Class,153388,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6.0,12.66,6.84,Wicked Choccy's,32.076176,-81.088371,1275
2910,US-2022-153388-CHO-MIL-31000,2024-08-01,2028-01-28,Standard Class,153388,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4.0,8.44,4.56,Wicked Choccy's,32.076176,-81.088371,1275
2911,US-2022-122406-CHO-MIL-31000,2024-08-02,2028-01-26,Second Class,122406,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1.0,2.11,1.14,Wicked Choccy's,32.076176,-81.088371,1272
2912,US-2022-112767-CHO-NUT-13000,2024-08-02,2028-01-27,Standard Class,112767,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4.0,9.96,4.0,Lot's O' Nuts,32.881893,-111.768036,1273
2913,US-2022-147501-CHO-TRI-54000,2024-08-02,2028-01-27,Standard Class,147501,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,1273
2914,US-2022-122406-CHO-FUD-51000,2024-08-02,2028-01-26,Second Class,122406,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2.0,4.8,2.4,Lot's O' Nuts,32.881893,-111.768036,1272
2915,US-2022-122406-CHO-NUT-13000,2024-08-02,2028-01-26,Second Class,122406,United States,Providence,Rhode Island,2908,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2.0,4.98,2.0,Lot's O' Nuts,32.881893,-111.768036,1272
2916,US-2022-147501-CHO-TRI-54000,2024-08-02,2028-01-27,Standard Class,147501,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2.0,4.9,2.6,Wicked Choccy's,32.076176,-81.088371,1273
